positive	( ADP News ) - Feb 11 , 2009 - Finnish management software solutions provider Ixonos Oyj ( HEL : XNS1V ) said today its net profit rose to EUR 3.5 million ( USD 4.5 m ) for 2008 from EUR 3.1 million for 2007 .
positive	( ADP News ) - Feb 12 , 2009 - Finnish IT solutions provider Affecto Oyj ( HEL : AFE1V ) said today its net profit rose to EUR 8.5 million ( USD 11m ) in 2008 from EUR 7 million in 2007 .
positive	( ADP News ) - Feb 6 , 2009 - Finnish fishing tackle company Rapala VMC Corp ( HEL : RAP1V ) said today its net profit rose to EUR 19.2 million ( USD 24.6 m ) for 2008 from EUR 17.5 million for 2007 .
positive	( ADP News ) - Nov 5 , 2008 - Finnish electronic measurement products and solutions maker Vaisala Oyj ( OMX : VAIAS ) said today that its net profit rose to EUR 18 million ( USD 23.1 m ) for the first nine months of 2008 from EUR 1
positive	( ADP News ) - Oct 29 , 2008 - Finnish lifting equipment maker Konecranes Oyj ( OMX : KCR1V ) said today that its net profit rose to EUR 116.6 million ( USD 149.1 m ) in the first nine months of 2008 from EUR 73.6 million for the s
positive	Metso expects its net sales to increase by about 10 % in 2008 , at comparable exchange rates .
neutral	M-real generated a turnover of EUR5 .6 bn in 2006 and has 15,500 employees .
positive	Neste Oil Corp. has signed long-term procurement contracts with Honkajoki Oy and Findest Protein Oy , both owned by Finnish food manufacturers , for the supply of animal fat for biodiesel production at Neste 's 200,000 b-cd Porvoo , Finland , refinery .
positive	Net interest income increased by 4.5 % to EUR 31.4 mn from EUR 30.0 mn in 2004 .
positive	Net interest income was EUR 152.2 mn , up from EUR 101.0 mn in 2008 .
positive	Net interest income was EUR 39.3 mn , up from EUR 32.7 mn .
positive	Net sales of the Vegetable Oil Business rose to EUR 10.6 mn from EUR 10.1 mn .
positive	Nokia Multimedia 's net sales totaled EUR 5.7 bn , up 45 % from the corresponding period in 2005 .
positive	Operating income rose to EUR 696.4 mn from EUR 600.3 mn in 2009 .
positive	Operating profit of Kauppalehti group rose to EUR 1.5 mn from EUR 1.3 mn , and that of Marketplaces to EUR 1.3 mn from EUR 1.0 mn in the third quarter of 2006 .
positive	Operating profit rose from EUR 1.94 mn to EUR 2.45 mn .
positive	Operating profit rose to 22.1 mln eur from 19.9 mln .
positive	Operating profit rose to EUR 1.6 mn from EUR 1.1 mn in the corresponding period in 2006 .
positive	Operating profit rose to EUR 103.4 mn from EUR 23.2 in the corresponding period in 2006 .
positive	Operating profit rose to EUR 13.5 mn from EUR 9.7 mn in the corresponding period in 2006 .
positive	Operating profit rose to EUR 26.7 mn from EUR 14.9 mn in the corresponding period in 2006 .
positive	Operating profit rose to EUR 27.8 mn from EUR 17.5 mn in 2008 .
positive	Operating profit rose to EUR 3.2 mn from EUR 1.0 mn in the corresponding period in 2008 .
positive	Operating profit rose to EUR 4.7 mn from EUR 3.6 mn .
positive	Operating profit rose to EUR 4.7 mn from EUR 4.6 mn .
positive	Operating profit rose to EUR 9.2 mn from EUR 6.8 mn in the corresponding period in 2007 .
positive	Operating profit rose to EUR2 .4 m from EUR1 .6 m year earlier .
positive	Operating profit surged to EUR21m from EUR106 ,000 .
positive	Operating profit totaled EUR 37,7 mn , up slightly from EUR 37.2 mn in the corresponding period in 2006 .
positive	Operating profit totaled EUR 5.5 mn , up from EUR -0.7 mn .
positive	Operating profit was EUR 11.4 mn , up from EUR 7.5 mn .
positive	Operating profit was EUR 139.7 mn , up 23 % from EUR 113.8 mn .
positive	Order intake grew by 40 % year-on-year and 30 % year-on-year , respectively , to EUR 576 million and EUR 1.7 billion for the respective January-September and July-September 2010 periods .
positive	Orders received grew by 55 % year-on-year to EUR732m .
positive	Orion Pharma 's operating profit increased by 42.5 % from 2004 .
positive	Passenger volumes rose by 8.4 % in the accounting period .
positive	Passenger-related revenue rose by 5.1 % to EUR 460.8 mn from EUR 438.5 mn in 2009 .
positive	Press release 9 October 2009 Ruukki has signed a contract to deliver and install the steel structures for a bridge over the Kyronsalmi strait in Savonlinna , Finland .
positive	Pretax profit rose to EUR 0.6 mn from EUR 0.4 mn in the corresponding period in 2005 .
positive	Pretax profit rose to EUR 1,019 mn from EUR 1,007 in the corresponding period in 2005 .
positive	Pretax profit rose to EUR 17.8 mn from EUR 14.9 mn in 2005 .
positive	Pre-tax profit totaled EUR 397.4 mn , up from EUR 164.7 mn .
positive	Previously , the company had guided for EBIT and sales growth of 20 pct and 10 pct respectively for this year .
positive	Previously the company has estimated its operating profit to reach the level of 2005 only .
positive	Profit for the period totaled EUR 39.4 mn , up from EUR 33.9 mn in the corresponding period in 2006 .
positive	Profit for the period was EUR 5.9 mn , up from EUR 1.3 mn .
positive	Profit for the period was EUR 9.8 mn , up from EUR 6.0 mn in 2004 .
positive	Revenue grew 12 percent to (  x20ac ) 3.6 billion ( US$ 4.5 billion ) .
positive	Revenue in July to September grew 14 percent to ( EURO ) 467 million from a year earlier , the company said Thursday .
positive	Revenues at the same time grew 14 percent to 43 million euros .
positive	Ruukki has signed a contract to deliver and install the steel structures for a bridge over the Kyronsalmi strait in Savonlinna , Finland .
positive	Sales in Latin America increased by 42 % to EUR 432mn , and a total of 8.7 mn mobile devices were sold in the area , representing an increase of 32 % from the corresponding period in 2009 .
positive	Sales of clothing developed best .
positive	Sanoma Magazines Finland 's net sales grew to EUR 140.1 mn from EUR 131.8 mn .
positive	Satama 's net profit for the third quarter of 2007 rose to 275,000 euro ( $ 395,000 ) from 270,000 euro ( $ 388,000 ) for the same period of 2006 .
positive	Section : Regional News - The demand in Finnair 's Asian traffic , measured in passenger kilometers , was up 34.9 % in August compare to last year .
positive	Svyturys-Utenos Alus , which is controlled by the Nordic group Baltic Beverages Holding ( BBH ) , posted a 6.1 percent growth in beer sales for January-September to 101.99 million liters .
positive	That would be an increase from estimated sales of 117 million last year .
positive	The agreement expands Tekla Structures ' scope of use to bridge design .
positive	The aim is to increase sales by at least one fifth in 2006 .
positive	The chain posted sales of 298 million euros for full 2005 , a rise of 19.5 percent , year-on-year .
positive	The company expects its net sales in 2008 to increase 5-10 % from 2007 .
positive	The company expects its net sales in the first half of 2008 to reach the previous year 's level .
positive	The company is in the process of building a new fleet and has placed orders for 10 P-Max tankers of 65,200 dwt .
positive	The company 's operating income ( EBIT ) totalled EUR 0.0 mn , up from EUR -0.3 mn year-on-year .
positive	The EPS outlook was increased by 5.6 pct for 2007 and 7.0 pct for 2008 .
positive	The fair value of the investment properties totaled EUR 2,534.9 mn , up from EUR 2,455.1 mn in 2006 .
positive	The Finnish government announced Wednesday that it sold a 32 percent stake in chemicals and fertilizer group Kemira Oyj for (  x20ac ) 655.6 million ( $ 890US million ) , sending the company 's share price up 6 percent .
neutral	The firm generated sales of 187 mln eur in 2005 .
positive	The German company has also signed a code share agreement with another Oneworld member -- American Airlines Inc , part of US-based AMR Corp ( NYSE : AMR ) .
positive	The Helsinki-based company , which also owns the Salomon , Atomic and Suunto brands , said net profit rose 15 percent in the three months through Dec. 31 to (  x20ac ) 47 million ( $ 61US million ) , from (  x20ac ) 40.8 million a year earlier .
positive	The increase in capital stock has been registered in the Finnish Trade Register on 20 November 2006 .
positive	The operating profit for Grain Trading increased to EUR 2.0 mn from EUR 1.4 mn in 2005 .
positive	The stock rose for a second day on Wednesday bringing its two-day rise to GBX12 .0 or 2.0 % .
positive	The stock rose for a third day on Tuesday bringing its three-day rise to GBX10 .50 or 1.8 % .
positive	The transaction is in line with Aspo 's strategy to expand in the Baltic Sea region and in the eastern markets .
positive	The transactions would increase earnings per share in the first quarter by some EUR0 .28 .
positive	There has been some recovery of the base metals prices and increased demand for metals in China , however .
positive	This new representation extends Comptel 's global presence to a total of 18 countries , serving over 250 customers in over 80 countries worldwide .
positive	TietoEnator itself uses Nokia 's Intellisync Mobile Suite 's wireless email , calendar , and device management capabilities , and the company will now extend these services to its customers .
positive	Total operating revenue grew by 27.6 % year-on-year to EUR61m .
positive	Vacon 's cash flow from operations grew to EUR 37.1 mn from EUR 21.9 mn a year ago .
neutral	Vacon will supply drives to Ruselprom in the power range from 200 kW up to 2 MW .
positive	We also strengthen our existing partnership with Cybercom '' , says Teleste CTO Esko Myllyla .
positive	Via the Satlan acquisition , Teleste plans to further expand its market presence as a video services partner for cable operators , broadcasters and IPTV service providers .
positive	With the acquisition , the company will expand its offering to North , Central and South America , it said .
positive	With the extension of the new contract for a further eight engines , the plant will now produce over 100 MW , it said .
positive	YIT says the acquisition is a part of its strategy for expansion in Central and Eastern European markets .
positive	`` BasWare 's product sales grew strongly in the financial period , by 24 percent .
positive	`` The second quarter of 2010 was the firstquarter with growth in net sales since the third quarter of2008 , '' said Magnus Rosen , Ramirent CEO .
positive	`` The transaction strengthens our position ... in design and branded goods , '' said Fiskars president and CEO Heikki Allonen , pointing out that the two groups have relatively few overlapping operations .
positive	1 February 2011 - Finnish textile and clothing company Marimekko Oyj HEL : MMO1V said today its preliminary operating profit grew to EUR8 .2 m in 2010 from EUR6 .3 m in 2009 .
neutral	Finnish Componenta has published its new long-term strategy for the period 2011-2015 with the aim of growing together with its customers .
positive	Finnish Larox has signed a contract with the Talvivaara Project for the delivery of filters to the Talvivaara nickel mine in Sotkamo , in Finland .
positive	Affecto expects its net sales for the whole 2010 to increase from the 2009 level when they reached EUR 103 million .
positive	Cash flow from operations rose to EUR 52.7 mn from EUR 15.6 mn in 2007 .
positive	Commission income rose by 25.7 % to EUR 16.1 mn from EUR 12.8 mn in 2004 .
positive	Componenta 's objective with this agreement is to increase business on its existing production lines .
positive	Earnings per share for January-June 2010 were EUR0 .30 , an increase of 20 % year-on-year EUR0 .25 .
positive	Earnings per share EPS rose to EUR 0.11 from EUR 0.03 .
positive	Elisa said mobile subscriptions grew 7 percent during 2007 , mainly because of customers adopting so-called third generation mobile technology .
positive	EPS for the quarter came in at 0.36 eur , up from 0.33 eur a year ago and ahead of forecast of 0.33 eur .
positive	EPS grew to 0.04 eur from 0.02 eur .
positive	Exports grew 16.5 percent to 19.1 million liters .
positive	Finnish investment group Panostaja Oyj said its net profit went up to 8.6 mln euro $ 11.4 mln in fiscal 2005-06 , ended October 31 , 2006 , from 2.8 mln euro $ 3.7 mln in the same period of fiscal 2004-05 .
positive	Finnish metal components supplier Componenta Oyj said its net profit went up to 3.5 mln euro $ 4.5 mln in 2006 from 2.2 mln euro $ 2.8 mln in 2005 .
positive	Finnish silicon wafer technology company Okmetic Oyj OMX Helsinki : OKM1V reported on Thursday 30 October an operating profit of EUR7 .4 m for January-September 2008 , up from EUR6 .1 m in the corresponding period in 2007 .
positive	Fiskars Brands report net sales of EUR 145.8 mn , up from EUR 138.4 mn .
positive	GeoSentric Oyj s GeoSolutions Business Unit GyPSii , the mobile digital lifestyle application and geo-mobility social networking platform , has signed an agreement with Nanjing MyNet to make the GyPSii mobile social networking platform available to customers of China Mobile .
positive	HELSINKI AFX - Outokumpu Technology said it has signed a 3.5 mln eur agreement with Mongolia 's Erdenet Mining Corporation for the engineering of the first HydroCopper plant to be built at the Erdenet mine site .
positive	However , the proportion of the paid standing orders grew in 2009 .
positive	In addition to the demand in Finland , the export of lining stone products also increased .
positive	In January-September 2007 , the group 's net sales from continuing operations rose to EUR 213.1 mn from EUR 172.6 mn in the corresponding period in 2006 .
positive	In July-September 2008 , YIT 's net sales increased to EUR 970.8 mn , compared to EUR 906.8 mn in the corresponding period in 2007 .
positive	In the reporting period , net sales rose by 8 % year-on-year to EUR64 .3 m , due to the business acquisitions realized during the first half of 2008-09 , the effect of which was EUR10 .9 m in the review period .
positive	In the reporting period , the company 's operating profit grew by 43.2 % to EUR 6 million .
positive	Last year 's net sales rose to EUR 68.3 million from EUR 62.2 million .
positive	Last year the company raised its turnover to approximately 7 million litas EUR 2 mln , from 6.1 million litas in 2004 .
positive	ADP News - Nov 18 , 2008 - Finnish AC drives manufacturer Vacon Oyj OMX : VAC1V said today that it had set up new representative offices in Romania and Ukraine to serve the growing markets in eastern and southeastern Europe .
positive	Marimekko Group 's full-year net sales are estimated to increase by about 10 % .
positive	Net sales surged by 30 % to EUR 36 million .
positive	Net sales went up by 1 % year-on-year to EUR 29 million , affected by the business acquisitions , realized during the previous financial period , the effect of which was EUR 5.1 million on the review period .
positive	Nevertheless , its market share rose to 49.14 percent from 48.51 percent a year earlier .
positive	Nokia - the world 's largest mobile phone manufacturer - and China Postel - China 's largest mobile phone distributor - have a long-standing partnership that continues to grow stronger over time .
positive	October-December sales were 302 mln eur , or a 25.3 pct increase year on year .
positive	Olvi , which controls a 94 percent stake in Ragutis through A. Le Coq , said in its annual report published earlier this year that the Lithuanian brewery 's sales reached 15.04 million euros last year , a rise of 20.4 percent from 12.49 million euros in 2004 .
positive	Olvi expects sales and market share to increase in the first quarter of 2010 .
neutral	Olvi 's target is to strengthen its market share in soft drinks , mineral waters , ciders , long drinks , and energy drinks .
positive	Operating profit increased to EUR 14.0 mn from EUR 4.9 mn in the corresponding period in 2005 .
positive	Operating profit of the Asian plants grew markedly .
positive	Operating profit totaled EUR 825mn , up from EUR 763mn in 2004 .
positive	Operating profit totalled EUR 83.0 mn , up from EUR 23.5 mn year-on-year .
positive	Production capacity will increase from 36 000 to 85 000 tonnes per year and the raw material will continue to be recycled paper and board .
positive	Profit for the period increased from EUR 2.9 mn to EUR 10.5 mn .
positive	Profit per share was EUR 1.03 , up from EUR 0.87 .
positive	Return on capital employed rose by 4.8 percentage points to 19.6 % .
positive	Revenue from July to September grew 21 percent to EURO 2.3 billion , the Finnish company said Thursday .
positive	Revenue grew 1 percent to euro742 .2 million US$ 964 million from euro735 million .
positive	Ruukki 's order book at the end of 2010 was 30 % up year-on-year and 10 % up quarter-on-quarter .
positive	Ruukki signed the contract with Norwegian company Veidekke Entreprenor AS .
positive	Sales in Finland rose by 3.9 % and international growth was 0.7 % .
positive	Sales of security and system packaging increased slightly .
positive	Stora Enso 's third-quarter pre-tax profit doubled to EUR 197mn .
positive	Strongest growth was seen in the new markets in Russia , the Czech Republic , and Slovakia .
positive	The airline has ordered nine Airbus A350-900 aircraft with deliveries from 2011 , and in doing so becomes the lead airline for the latest variant of Rolls-Royce Trent series engines , called the 1700 .
positive	The company is now intensifying its smelter operations and increasing its annual production capacity to 230,000 tonnes of copper .
positive	The company 's market share is continued to increase further .
positive	The company 's scheduled traffic , measured in revenue passenger kilometres RPK , grew by just over 2 % and nearly 3 % more passengers were carried on scheduled flights than in February 2009 .
positive	The company said that its investments in the new market areas resulted in sales increase in Sweden , Poland , Russia and Lithuania .
positive	The disposal of Autotank will also strengthen Aspo 's capital structure , '' commented Gustav Nyberg , CEO of Aspo .
positive	The earnings per share for the quarter came in at 0.25 eur , up from the 0.20 eur of the same quarter a year earlier .
positive	The economic occupancy rate of Sponda 's property portfolio rose to 91.2 % from 88.8 % in 2006 .
positive	The Finnish supplier of BSS-OSS and VAS for telecom operators , Tecnotree , has received expansion orders worth a total US$ 7.3 mn for its convergent charging and next generation messaging solutions in Latin America , the company announced without specifying which operators had placed the orders .
positive	The group 's 12-month operating profit grew 31 percent to 337.8 million euros .
positive	The growth in the activeness of Talentum 's customers , which started at the end of 2009 , continued during the reporting period , the company stated .
positive	The growth of net sales in the first half of 2008 has been 28 % compared with the first half of 2007 .
positive	The pretax profit of the group 's life insurance business increased to EUR 36 million from EUR 27 million .
positive	The pretax profit of the group 's life insurance business increased to EUR36m from EUR27m .
positive	The total delivery volume of paper businesses in 2010 was 1,155,000 tonnes , up from 1,132,000 tonnes in 2009 .
positive	The value of the firm 's forestry holdings increased by SEK 3.6 bn .
positive	This new deal has strengthened the partnership from Telemig Celular and Tecnomen , which it has started since the beginning of Telemig 's prepaid operations .
positive	Turnover rose to EUR21m from EUR17m .
positive	Xerox and Stora Enso have teamed up to tailor the iGen3 to the short-run , on-demand packaging market .
positive	YIT Construction and the town of Riihim+Æki have signed a lease contract whereby the town will occupy the Travel Centre office facilities .
positive	The upgrade is intended to raise the network capacity from 450 MHz to 630 MHz in several cities , enabling bi-directional services for digital television as well as broadband data .
neutral	The Finnish company Stockmann has signed the contract with the company Technopolis .
neutral	According to its notice , Skandinaviska Enskilda Banken AB publ Helsinki Branch has on 10 August 2009 divested in total 11,958,000 Alma Media shares to Ilkka-Yhtyma Oyj and Kaleva Kustannus Oy , as the conditions of the agreement made by the companies on 1 July 2009 fulfilled .
neutral	As previously announced , GeoSentric Oyj entered into financing agreements with its lead investor on June 30 , 2010 enabling the Company to receive financing up to the aggregate amount of 6M .
neutral	At the same time , the market for automated liquid handling devices is already larger than that for pipettes , according to Biohit .
neutral	Efore 's CEO Reijo Maihaniemi said that the company has developed and already delivered power supply units to respective systems based on this technology to Chinese sector company ZTE Corp SHE : 000063 .
neutral	Finnish Talvivaara Mining Co HEL : TLV1V said Thursday it had picked BofA Merrill Lynch and JPMorgan NYSE : JPM as joint bookrunners of its planned issue of convertible notes worth up to EUR250m USD332m .
positive	Lead production , in turn , should increase to 60,000 tonnes through 2009 in what would be a twofold increase from current capacity levels , Zahariev said .
neutral	Lemminkainen Oyj said that it has signed credit agreements with Nordea Bank STO : NDA , Pohjola Bank HEL : POH1S , Sampo Bank HEL : SAMAS and Svenska Handelsbanken STO : SHB A .
neutral	Pohjola could increase its stake to 45 % in 2013 .
neutral	Scandic Feed will also diversify Tosno 's product portfolio further .
positive	Separately , YIT Corporation and Austrian firm E AG last week signed an agreement on the sale of E 's building system service business in Germany , Austria , Poland , the Czech Republic , Hungary and Romania for EUR 55 mln .
neutral	The agreement with JM is one in a series of contracts that TeliaSonera has signed in recent months with residential construction and real estate management companies in Sweden .
positive	The company intends to raise production capacity in 2006 .
neutral	The estimated value of the contract is EUR12 .4 m. Vaisala , headquartered in Helsinki in Finland , develops and manufactures electronic measurement systems for meteorology , environmental sciences , traffic and industry .
neutral	The mall is part of the Baltic Pearl development project in the city of St Petersburg , where Baltic Pearl CJSC , a subsidiary of Shanghai Foreign Joint Investment Company , is developing homes for 35,000 people .
neutral	The new facility , to be known as Technopolis Pulkovo , will introduce to the Russian market an entirely new concept of creating , operating and growing a commercially-funded science and technology park to support the growth of knowledge-intensive companies .
positive	Thereby , the company will expand its offering to North , Central and South America .
positive	To our members and partners , the use of IT will mostly be apparent in the increased efficiency of the results service , '' observes Perttu Puro from Tradeka .
neutral	Vacon controls a further 5 % of the company via investment fund Power Fund I. EUR 1.0 = USD 1.397
neutral	` This order is included in Wartsila 's order book in the second quarter , ' the company added .
neutral	`` Management decided at the end of 2005 to increase cathode copper capacity .
neutral	4 ) Complete name of the shareholder : Otto Henrik Bernhard Nyberg 5 ) Further information : The amount of shares now transferred corresponds to 5.68 % of the total number of shares in Aspo Plc. .
neutral	A data processing unit collects the data , calculates RVR values and provides the data to users via various interfaces .
negative	A tinyurl link takes users to a scamming site promising that users can earn thousands of dollars by becoming a Google ( NASDAQ : GOOG ) Cash advertiser .
neutral	ALEXANDRIA , Va. , March 28 -- Pertti Salmi and Hanna Vuolteenaho , both of Oulu , Finland , and Sami Viitasaari of Ii , Finland , have developed an ornamental design for a handset , the U.S. Patent & Trademark Office announced .
neutral	ALEXANDRIA , Va. , Oct. 3 -- Markka A. Oksanen and Harald Kaaja , both of Helsinki , Finland , Juha Salokannel of Kangasala , Finland , and Arto Palin of Viiala , Finland , have developed a system for providing communications security .
neutral	As earlier reported , Nokian Tyres is building a plant in the town of Vsevolozhsk in Russia 's Leningrad Region with an annual production capacity of 4 million tires .
neutral	Biohit , Inc. , has expanded its mLINE Family of Pipettors with the addition of the NEW 1-10 ml volume range .
neutral	Capman , the Finnish alternative asset manager , has made an acquisition for its Helsinki-focused vehicle , Real Estate Fund I. The fund has bought a seven-story office built in 1973 that underwent refurbishment at the end of the 1990s .
negative	Compared with the FTSE 100 index , which rose 36.7 points ( or 0.6 % ) on the day , this was a relative price change of -0.2 % .
neutral	Compared with the FTSE 100 index , which rose 51.5 points ( or 0.9 % ) on the day , this was a relative price change of -0.6 % .
negative	Compared with the FTSE 100 index , which rose 94.9 points ( or 1.6 % ) on the day , this was a relative price change of -0.4 % .
neutral	Deliveries are to start later in 2010 , and the volume will increase in the years 2011-2012 .
positive	Finland 's Nokian Tyres and Kazakhstan 's Ordabasy Corporation signed an agreement to build a plant in Astana to produce car tires , Ordabasy chairman Dinmukhamet Idrisov said at a press conference .
positive	Finnish business software group AffectoGenimap Oyj said it had signed an agreement to acquire all the shares in Swedish sector company Intellibis Ab for 12 mln euro ( $ 15.8 mln ) on a debt-free basis .
neutral	Finnish heat-retaining fireplaces maker Tulikivi Oyj said on August 29 , 2007 that its local tiled stoves and utility ceramics subsidiary Kermansavi Oy will merge into Tulikivi by means of absorption in order to streamline the latest 's corporate structure .
positive	Finnish silicon wafers manufacturer Okmetic Oyj said on June 29 , 2007 it signed an agreement with Nordea Bank Finland Plc , the local subsidiary of Swedish commercial bank Nordea Bank AB , which will refinance Okmetic 's syndicated bank facility which amounts to some 20 mln euro ( $ 26.9 mln ) .
positive	Furthermore , Bunge will also sign a licensing agreement for the Sunnuntai and Carlshamn Mejeri brands .
neutral	German Commerzbank AG 's Hamburg Branch and US JP Morgan ( NYSE : JPM ) participated as arrangers , and Dutch ING ( AMS : INGA ) as co-arranger .
neutral	In April 2005 , Neste separated from its parent company , Finnish energy company Fortum , and became listed on the Helsinki Stock Exchange .
neutral	In Russia , Raisio 's Food Division 's home market stretches all the way to Vladivostok .
positive	In September 2010 , the Finnish group agreed to buy Danish company Rose Poultry A-S for up to EUR23 .9 m in a combination of cash and stock .
neutral	Increase in the number of shares is based on the option rights which were granted to the management of the company under the stock option plan 2006 .
positive	is planning to expand its product portfolio in the harbor segment , chief executive Pekka Lundmark told Financial Times Deutschland .
neutral	It has some 30 offices worldwide and more than 90 pct of its net sales are generated outside Finland .
neutral	It has80 branches in Finland with annual revenue in Finland of ?
positive	KAUKO-TELKO LTD PRESS RELEASE 19.06.2007 AT 14.00 1 ( 1 ) Telko Group ( Kauko-Telko ) is expanding its strategic partnership with BP Industrial Lubricants & Services ( BP ILS ) by acquiring total ownership of BP 's Swedish retail company , Molub-Alloy AB .
neutral	MILAN ( AFX ) - The Italian shipping group Grimaldi has increased its stake in the Finnish company Finnlines to 35.4 pct from the 30.5 pct held in June , according to news agency ANSA .
neutral	Nokia Messaging 1.1 enables customers to receive e-mails from up to 10 e-mail accounts on their mobile phone supporting all POP or IMAP e-mail services .
positive	Production capacity will rise gradually from 170,000 tonnes to 215,000 tonnes .
positive	Ramirent s Danish subsidiary Ramirent A-S has today signed an agreement to acquire the business assets of the machinery rental company Jydsk Materiel Udlejning located in West Jutland .
neutral	SHARE REPURCHASE 11.01.2008 In the Helsinki Stock Exchange On behalf of Sampo plc Danske Bank A-S Helsinki Branch
neutral	Solidium picked up Tikkurila shares as a dividend at a book value of EUR15 .80 per share .
neutral	Takoma will carry out the transaction by acquiring the entire share capital of Moventas Parkano Oy , which runs the factory in Parkano , southern Finland .
positive	The agreement will provide The Switch with double the converter capacity , whilst opening up further manufacturing locations in China .
neutral	The building owner and developer , Sun Hung Kai Properties Group , is one of the largest property companies in Hong Kong , developing all types of premium residential and commercial projects for sale and investment .
neutral	The companies ' aim is to finalize the negotiations and sign the contracts at the start of October 2008 .
neutral	The companies signed the letter of intent for the sale on 17 September 2010 and envisaged to seal the actual agreement on 1 January 2011 .
positive	The company also said on November 16 , 2006 its Real Estate Fund I Ky signed an agreement with Finnish window maker Fenestra Oy to build a window plant in Forssa , southern Finland .
positive	The company has committed to further expanding the Apollo portfolio .
neutral	The contract , which was signed yesterday , will run for five years and includes a two-year extension option .
neutral	The contract covers installation , training and start-up services .
neutral	The contract value amounts to about EUR11m , the company added .
positive	The contracts have been signed to acquire uranium produced at the Sotkamo nickel-zinc mine in eastern Finland owned by Talvivaara .
neutral	The expanded agreement covers the sale , marketing and distribution of Benefon 's navigation and locator devices in China .
positive	The OMX Nordic 40 ( OMXN40 ) index , comprising the 40 most traded Nordic stocks on the Nasdaq OMX exchange , closed up 0.43 % at 1,138.84 points on Wednesday .
positive	The OMX Nordic 40 ( OMXN40 ) index , comprising the 40 most traded Nordic stocks on the Nasdaq OMX exchange , closed up 1.29 % at 1,084.47 points on Friday .
neutral	TietoEnator signed an agreement to acquire Indian research and development ( R&D ) services provider and turnkey software solutions developer Fortuna Technologies Pvt. Ltd. for 21 mln euro ( $ 30.3 mln ) in September 2007 .
neutral	To be number one means creating added value for stakeholders in everything we do .
positive	Under the terms of the off-take agreement with Talvivaara , Cameco will provide an up-front investment , to a maximum of $ 60 million , to cover the construction cost of the uranium extraction circuit .
positive	Vaisala Oyj Press Release September 30 , 2010 Vaisala has signed a contract to sell its oxygen measurement technology and business to SICK Maihak GmbH .
positive	- BEIJING XFN-ASIA - Hong Kong-listed Standard Chartered Bank said it has signed a China mobile phone dealer financing agreement with Nokia , making it the first foreign bank to offer financing to the country 's small and medium enterprise -LR
neutral	- Provides summary of the medical equipment pipeline products that the company is developing .
neutral	`` Of course , we are in talks with all those coming up with new projects that involve material handling , '' Konecranes President and CEO Pekka Lundmark said , when asked whether it was talking to Reliance Industries for supplying equipment to its upcoming refinery in Jamnagar .
positive	`` Lidskoe Pivo 's investment program foresees the integrated modernization of production , updating transport and logistics infrastructure and developing new marketing instruments , '' Mikshis said .
positive	`` Residentialconstruction in particular has picked up in several markets .
neutral	`` Ruukki is now included on DJSI World for the second year running and the European DJSI STOXX for the third year running .
neutral	`` The sale of the oxygen measurement business strengthens our goal to focus on our chosen market segments .
neutral	A corresponding increase of 85,432.50 euros in Ahlstrom 's share capital has been entered in the Trade Register today .
neutral	A In August 2007 , Latvijas Finieris ordered all production lines for a new green veneer mill to be built in Ukmerge , central Lithuania .
neutral	Finnish house manufacturers are targeting the strongly growing one-family house market in Russia .
positive	After the transaction , Alma Media raised its stake in Talentum to 30.65 % of the shares and some 31.12 % of voting rights .
neutral	Aldata said that there are still a number of operational aspects to be defined between it and Microsoft and further details of the product and market initiatives resulting from this agreement will be available at a later date .
neutral	ALEXANDRIA , Va. , July 11 -- Hannu Kahonen of Juuka , Finland , has developed an ornamental design for a handle for fire pit door , the U.S. Patent & Trademark Office announced .
neutral	ALEXANDRIA , Va. , May 16 -- Kenneth Bower of Vista , Calif. , has developed an ornamental design for a handset , the U.S. Patent & Trademark Office announced .
positive	As the largest elevator market in the world , Chinese output of elevators continued to rise to 262,000 units in 2009 , up about 5 % yr-on-yr .
neutral	Aspocomp intends to set up a plant to manufacture printed circuit boards with an investment of Rs310 crore .
neutral	Baltic Pearl CJSC , a subsidiary of Shanghai Foreign Joint Investment Company , is developing a project in St Petersburg , comprising about a million square meters of residential space , two hospitals and several schools and nurseries .
neutral	Biohit Oyj develops , manufactures and markets liquid handling products and diagnostic test systems for use in research , healthcare and industrial laboratories .
neutral	Calls to the switchboard and directory services have decreased significantly since our employees now have up-to-date contact information from all their colleagues and customers on their phone and can place the call directly .
neutral	Cargotec 's share capital after the increase totals 64,046,460 euros .
neutral	Cargotec 's share capital after the increase totals EUR 64,299,180 .
positive	Compared with the FTSE 100 index , which rose 28.3 points or 0.5 % on the day , this was a relative price change of 2.3 % .
positive	Componenta increased its stake in Turkish steel company Doktas Dokumculuk Ticaret ve Sanayi A.S. to 92.6 pct stake in March 2007 .
positive	Earnings per share EPS are seen at EUR 0.56 , up from EUR 0.38 .
positive	Estonia 's beer market overall grew three percent last year to 130 million liters .
neutral	Finnish food company Raisio Oyj HEL : RAIVV said on Friday it has wrapped up the divestment of its margarine operations to US sector player Bunge Ltd NYSE : BG for EUR80m USD119 .2 m .
positive	Finnish lifting equipment maker Konecranes HEL : KCR1V said on 29 July 2009 it has raised its stake in Austrian manipulator maker ACS Konecranes to 80 % and bought German sector player Knight Europe .
